date,name_first_line
2011-01-10T11:22:23Z,+ add putIfAbsent on Hash operations
2011-01-10T11:14:33Z,+ renamed some of the hash operations to better follow the Map naming conventions
2011-01-10T11:06:31Z,DATAKV-17
2011-01-10T10:49:56Z,+ add new Redis 2.2 String operations on ValueOperations and RedisTemplate (bit operations still not added)
2011-01-10T10:39:22Z,"+ add support for Redis 2.2 String commands (get/set bit, get/set range and strlen)"
2011-01-07T20:29:56Z,Added RiakClassLoader and helper (undocumented).
2011-01-07T20:28:55Z,"Removed SLF4J from manifest template, added ignoreNotFound convenience property for turning off 404 error messages in RestTemplate."
2011-01-07T20:05:44Z,"Tweaked manifest template, removed SLF4J from pom.xml."
2011-01-07T19:52:18Z,"Changed logging to commons-logging, added package documentation, fixes for cyclic dependencies, other bug fixes."
2011-01-07T17:11:51Z,+ add missing file
2011-01-07T16:56:56Z,+ upgrade to Jedis 1.5.1
2011-01-03T17:19:32Z,Tweaked docs
2011-01-03T14:18:49Z,Tweaks for tests.
2010-12-29T20:35:28Z,Added break statement.
2010-12-29T20:32:12Z,Added break statement.
2010-12-29T20:28:48Z,Switched to using enums rather than String.equals() on method names.
2010-12-29T03:42:37Z,"More fixes for NPEs when getting vclock info, fix for duplicate results in RiakBuilder."
2010-12-28T21:27:56Z,"Fixes for RiakBuilder and templates, update docbook docs."
2010-12-27T14:07:00Z,"Fixes for using custom ClassLoaders, try/catch for getting metadata"
2010-12-23T19:14:22Z,Added suppress warnings annos.
2010-12-23T19:09:33Z,"Changed the RiakBuilder to return the results of the operation, accumulate all results of all operations on the main closure, tweak the README."
2010-12-22T22:54:27Z,Changed each to foreach in README.
2010-12-22T22:49:15Z,Tweaked README to introduce Map/Reduce functionality in Groovy DSL.
2010-12-22T22:40:19Z,"Implement Map/Reduce for AsyncRiakTemplate, Groovy DSL, nesting operations into a node that serves as a default bucket."
2010-12-21T22:16:21Z,Tweak README
2010-12-21T22:06:24Z,"Tweaked README to cover batch updates with Groovy DSL, added getAsType"
2010-12-21T21:13:46Z,"Tweaking the specs to make more concise, use 'it' instead of v ->"
2010-12-21T20:43:44Z,Tweaked README to cover new Groovy DSL stuff.
2010-12-21T20:17:00Z,"Added PUT for generating IDs to AsyncRiakTemplate, put and each on RiakBuilder, bucket/key on metadata, fixes in both template styles to accommodate new metadata."
2010-12-21T17:33:35Z,Forgot a break statement.
2010-12-21T17:30:45Z,Tweaked setting initial bucketKeyResolvers
2010-12-21T17:26:34Z,Better type conversion when stored object type differs from requested type. Fixes for updates that require the vclock to be sent back to Riak for object updates.
2010-12-20T21:33:33Z,Added README.
2010-12-20T21:04:18Z,Tweaked manifest template.
2010-12-20T21:00:33Z,"Added asynchronous version of RiakTemplate, Groovy DSL for data access."
2010-12-16T20:13:43Z,"Lots more documentation of Map/Reduce, Link Walking, and bucket schema updating."
2010-12-15T21:49:55Z,+ fixed pom versioning problem
2010-12-15T18:56:19Z,+ bump Riak version properly this time
2010-12-15T18:53:05Z,+ aggregate changelogs for M2
2010-12-15T18:51:02Z,bump riak version to M2-SNAPSHOT
2010-12-15T18:39:52Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-15T18:37:45Z,Riak 1.0.0.M1 release
2010-12-15T17:24:52Z,Tweaked docs on letting Riak generate IDs
2010-12-15T17:11:00Z,Added a put() method for saving objects with generated IDs
2010-12-15T17:03:09Z,Added a put() method for saving objects and letting Riak generate an ID.
2010-12-15T16:52:39Z,Tweaked version number to 1.0.0.M1
2010-12-15T16:25:20Z,Added changelog
2010-12-15T10:19:43Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-15T10:14:27Z,+ update changelog
2010-12-15T10:14:15Z,+ atomic counters support reading values from the backing store (rather then always use 0)
2010-12-15T10:07:32Z,+ changed pooling to usePool for Jedis and JRedis connections
2010-12-14T20:53:33Z,Tweaking reference docs for Riak support.
2010-12-14T20:37:09Z,Added docbook documentation for Riak support
2010-12-13T22:45:34Z,added serialVersionUID
2010-12-13T22:41:28Z,Added activation jar to pom
2010-12-13T22:37:28Z,Added java.io and Spring IO resource abstractions
2010-12-13T16:13:47Z,+ update jedis to 1.5 final
2010-12-13T12:45:33Z,+ bump version M2-SNAPHOT (except Riak who's still on M1)
2010-12-13T11:50:22Z,+ bump version to M1
2010-12-13T11:49:56Z,+ fix some minor javadoc problems
2010-12-13T11:29:37Z,+ add changelog for redis
2010-12-13T11:29:13Z,+ minor OSGi template typo
2010-12-13T11:18:37Z,+ fix OSGi template typo
2010-12-13T11:01:47Z,+ replace tabs with spaces (for better code rendering)
2010-12-13T10:48:20Z,+ wrap up documentation
2010-12-13T10:23:30Z,+ add template docs
2010-12-13T08:35:06Z,+ add more redis content
2010-12-13T08:34:27Z,+ improve docbook generation with respect to highlighting
2010-12-11T19:08:38Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-11T19:08:10Z,+ add more Redis configuration
2010-12-11T19:07:48Z,+ improved configuration of jredis and jedis instances
2010-12-10T17:09:36Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-10T17:09:23Z,Turning off tests (yet again).
2010-12-10T17:07:07Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-10T17:06:35Z,+ add draft Redis docs
2010-12-10T17:06:18Z,+ add introduction to Spring Data Key Value
2010-12-10T17:02:56Z,Tweaking spec tests.
2010-12-10T17:00:54Z,Trying to turn on tests again.
2010-12-10T17:00:11Z,"Added linkWalkAsType() method, added spec test for it, also added cache-busting logic to M/R tests."
2010-12-09T19:31:49Z,Testing on build box is hopelessly broken. Turning tests off for good.
2010-12-09T19:28:56Z,Changing how Riak is started in tests.
2010-12-09T19:24:54Z,Turning tests on.
2010-12-09T19:07:21Z,Turning off tests again.
2010-12-09T18:59:23Z,Trying to get M/R tests to pass on build box.
2010-12-09T18:53:29Z,Setting default QosParameters for tests.
2010-12-09T18:46:46Z,"Adding spec for RiakKeyValueTemplate, turning on tests."
2010-12-09T11:38:12Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-09T11:37:18Z,+ rename SimpleRedisSerializer to JdkSerializationRedisSerializer
2010-12-09T00:23:59Z,Turned off tests.
2010-12-09T00:22:13Z,Triggering build.
2010-12-08T22:45:26Z,Change path to Riak exe.
2010-12-08T22:42:41Z,"Turning on tests, adding hooks to start and stop Riak server."
2010-12-08T22:18:17Z,Turning off tests.
2010-12-08T22:14:13Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-08T22:13:58Z,"Split template into two variants, added tests back in, minor tweaks."
2010-12-08T21:23:59Z,+ add append and substract operations
2010-12-08T21:02:28Z,+ add discard and unwatch operations
2010-12-08T20:55:54Z,rename exists to hasKey()
2010-12-08T20:52:45Z,+ add incrementScore to zset operations
2010-12-08T20:47:21Z,+ rename diff to differentiate
2010-12-08T20:46:45Z,+ add move and random member to set operations
2010-12-08T20:39:53Z,+ add pop to set operations
2010-12-08T20:34:25Z,add rightPopLeftPush to list operations
2010-12-08T20:28:08Z,+ add missing getOperation to bound ops interfaces
2010-12-08T20:10:29Z,+ added javadocs to dedicated ops
2010-12-08T19:28:49Z,+ renamed methods on template to better convey the meaning
2010-12-07T18:25:53Z,+ hopefully finally finished with the javadocs
2010-12-07T18:07:09Z,+ implementing missing constructor functionality when specifying the host or the port for JRedis
2010-12-07T18:06:38Z,+ and even more javadocs
2010-12-07T17:39:48Z,+ and yet more javadocs
2010-12-07T17:00:06Z,+ more javadocs added
2010-12-07T16:32:03Z,+ add javadocs
2010-12-07T15:45:33Z,+ eliminate API tangle by using interfaces rather then concrete classes
2010-12-07T15:36:08Z,+ remove more compiler warnings
2010-12-07T15:35:50Z,+ add RedisCollection interface
2010-12-07T14:25:46Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-07T14:25:24Z,+ change increment return type from V to Long (since we cannot guarantee transformation at this point)
2010-12-07T14:21:21Z,+ update APIs to improve the generified usage
2010-12-07T11:31:11Z,+ several API improvements
2010-12-07T10:55:23Z,DATAKV-8
2010-12-07T10:24:53Z,DATAKV-8
2010-12-06T19:22:06Z,DATAKV-8
2010-12-06T18:16:26Z,+ upgrade to Jedis 1.5 RC2
2010-12-06T17:32:48Z,+ refactored util package into support collections and atomic
2010-12-06T15:11:42Z,"Better exception handling, added checked exception on invalid conversion, tweaked javadoc."
2010-12-06T14:44:09Z,DATAKV-12
2010-12-06T09:55:52Z,DATAKV-12
2010-12-06T09:49:21Z,DATAKV-11
2010-12-06T09:05:27Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-06T09:04:48Z,DATAKV-10
2010-12-03T20:54:46Z,"Updated copyright, added call to containsKey() on descendants check."
2010-12-03T18:47:17Z,DATAKV-9
2010-12-03T15:15:23Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-03T15:00:00Z,+ eliminate base64 encoding from StringRedisSerializer
2010-12-03T14:59:41Z,+ add fix between jedis/jredis on zrank
2010-12-03T14:58:53Z,+ update tests to include jredis driver
2010-12-03T14:58:20Z,+ add base64 encoding to deal with out of band byte arrays (for JRedis)
2010-12-03T14:57:13Z,use a separate jredis fork since the latest snapshot doesn't work with the latest JRedis releases
2010-12-03T14:56:30Z,+ minor update to README.md
2010-12-03T14:25:35Z,Renamed package
2010-12-03T12:34:51Z,and another Maven update
2010-12-03T12:06:31Z,+ update README.md
2010-12-03T11:18:53Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-03T11:18:25Z,+ found recipe for generating project javadocs
2010-12-02T22:59:04Z,Merge remote branch 'origin/master'
2010-12-02T22:47:46Z,Update JavaDoc URL
2010-12-02T21:04:59Z,Added quick instructions to README
2010-12-02T17:42:59Z,+ disable test for JRedis (for now)
2010-12-02T17:39:48Z,+ update README.md
2010-12-02T17:35:17Z,update README.md
2010-12-02T17:33:31Z,+ update README.md
2010-12-02T17:28:46Z,+ update README.md
2010-12-02T17:19:04Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-02T17:16:22Z,+ add Readme in Markdown
2010-12-02T15:56:43Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-02T15:56:32Z,Added QosParameters
2010-12-02T12:05:11Z,+ update jar plugin to fix ignored manifest on latest Maven installs
2010-12-02T12:04:36Z,+ replaced usage of int/Integers to long/Long for consistent results between x86/x64 Redis instances
2010-11-30T19:42:56Z,+ renamed length to size on Hash ops
2010-11-30T19:40:54Z,+ renamed length to size on List contract
2010-11-30T19:38:32Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-30T19:37:39Z,+ remove generified vargs signature from public interface
2010-11-30T19:18:52Z,+ add missing implementations
2010-11-30T18:57:10Z,+ updated some of the redis operations signatures
2010-11-30T18:44:44Z,+ add expireAt on RedisConnection
2010-11-30T18:38:38Z,+ add String/Value operations contract
2010-11-30T16:38:55Z,+ add key operations contract (no impl yet)
2010-11-30T16:10:30Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-30T16:10:21Z,Turning off tests
2010-11-30T12:43:58Z,+ add initial draft for ConcurrentMap contract to RedisMap
2010-11-30T11:12:02Z,+ minor integration test improvement
2010-11-30T10:42:47Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-30T10:42:10Z,+ add missing entrySet implementation + integration tests
2010-11-29T20:31:52Z,Troubleshooting build box test failures
2010-11-29T19:50:01Z,+ add multiGet to hash operations + template
2010-11-29T19:38:32Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-29T19:38:23Z,Tweak M/R tests
2010-11-29T19:12:53Z,+ better fix for generics inferring bug
2010-11-29T19:10:10Z,+ fix compilation error on javac compilers
2010-11-29T18:25:36Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-29T18:24:33Z,+ improve multiSet
2010-11-29T18:20:51Z,+ fix minor bug that caused the closing proxy to be always used
2010-11-29T18:18:49Z,+ add proper serialization of hash specific items
2010-11-29T17:10:05Z,+ fix equals/hashcode for redis map
2010-11-29T17:05:14Z,+ improve serialization of hash items in RedisTemplate
2010-11-29T14:29:49Z,Turned tests on now that Riak is running on build box
2010-11-29T14:27:30Z,Minor fix for NPE in some cases
2010-11-26T20:12:26Z,Turned off tests
2010-11-26T20:08:03Z,"Added javax.activation, serialVersionUID for exceptions"
2010-11-26T19:50:07Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-26T19:49:58Z,Dropped javax.mail dependency back to 1.4.1
2010-11-26T19:37:46Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-11-26T19:36:40Z,+ finish bound hash operations + hash operations
2010-11-26T19:31:47Z,Changed module name from datastore to data in root pom.xml
2010-11-26T17:52:28Z,+ introduce hash operations
2010-11-26T17:49:30Z,+ add getOperations to boundSet|List ops
2010-11-26T16:46:33Z,Added the ability to return discreet objects from M/R queries as well as Lists
2010-11-26T16:16:26Z,Fixing build so tests run groovyc/spec tests all pass
2010-11-26T15:52:59Z,Added link walking and setting bucket properties
2010-11-26T11:42:08Z,+ renamed redis zset test to ZSetTestS so Maven can pick it up
2010-11-26T11:40:07Z,+ add zset tests
2010-11-26T11:39:49Z,+ minor bug fix in redis zset
2010-11-26T11:07:12Z,+ changed RedisSortedSet to RedisZSet
2010-11-26T10:26:02Z,+ add more operations on ZSet contract
2010-11-25T18:48:00Z,+ add potential JRedis params to the tests
2010-11-25T18:47:40Z,+ removed throws Exception on RedisCallback (since all exceptions are already Spring converted)
2010-11-25T18:39:38Z,+ add redis set tests
2010-11-25T18:19:48Z,+ minor optimization in the template methods (underlying connection is exposed since the template methods are safe)
2010-11-25T18:17:53Z,+ fix subtle bug with diffAndStore on the template caused by incorrect param ordering in the method signature
2010-11-25T18:03:30Z,+ improve parameterized redis collection even more
2010-11-25T18:02:10Z,+ fix minor array allocation problem
2010-11-25T18:01:38Z,+ add flushDB to RedisCommands + implementations
2010-11-25T17:16:24Z,+ refactor integration tests through easy parametrization
2010-11-24T17:27:56Z,propagate package renaming to the other modules
2010-11-24T17:05:07Z,rename folders from spring-datastore to spring-data
2010-11-24T17:04:31Z,+ rename package from o.s.datastore to o.s.data
2010-11-24T16:43:04Z,Merge branch 'cleau-dev'
2010-11-24T16:41:01Z,+ renamed tests so they can be picked by Maven
2010-11-24T16:28:48Z,+ disable get test on JRedis (seems to have some problem with whitespaces - not so in case of jedis)
2010-11-24T16:11:48Z,+ update to the official jedis 1.4.0 (for proper byte[] support)
2010-11-23T21:26:15Z,"Tweaked Javadoc, spec for Map/Reduce"
2010-11-23T20:01:35Z,Change test spec to return array from reduce phase
2010-11-23T17:32:07Z,"Added Spock maven plugin, tweaking Specs"
2010-11-23T16:28:25Z,Javadoc'd almost everything
2010-11-22T23:02:02Z,"Bug fix, added setWithMetaData()"
2010-11-19T22:46:59Z,"Bug fixes, added link(), started on linkWalk()"
2010-11-16T21:27:23Z,"Support for linking objects, ETag-based caching"
2010-11-15T22:23:31Z,+ fixed test
2010-11-15T20:54:18Z,"Added Map/Reduce support, BucketKeyResolver support"
2010-11-15T15:16:04Z,+ fixed compilations problems
2010-11-15T12:36:06Z,+ add (Bound)SetOperations
2010-11-15T12:35:14Z,+ generified implementation for RedisSortedSet
2010-11-15T10:48:55Z,+ improve redis set contract and default implementation
2010-11-14T17:07:24Z,+ add implementation for SetOperations & co.
2010-11-14T15:22:11Z,+ test passing for RedisList with generified template
2010-11-12T21:33:59Z,"Fixing test failures, additional error handling"
2010-11-12T19:30:00Z,+ updated RedisTemplate/Operations
2010-11-12T18:48:12Z,"+ implement most of the existing, basic, RedisOperations"
2010-11-12T16:40:31Z,+ rename RedisKeyStore to KeyBound
2010-11-12T16:27:33Z,+ introduce generics in the Redis store and Redis list
2010-11-12T16:26:37Z,+ update Atomic[Integer|Long] to the new generified Redis operations
2010-11-12T16:25:49Z,+ add more methods to the RedisOperations
2010-11-12T14:39:20Z,+ updated RedisAtomicInteger as well
2010-11-12T14:34:54Z,+ update RedisAtomicLong to use generics
2010-11-12T14:34:18Z,+ add back generics to RedisSerializer
2010-11-12T14:33:01Z,+ used UTF8 instead of ISO-8559-1 as the default charset
2010-11-12T12:49:41Z,- remove JedisPoolWrapper
2010-11-12T08:23:18Z,String -> byte[] refactoring
2010-11-11T22:52:47Z,Test coverage on most functionality. get/set operations.
2010-11-11T22:52:11Z,Test coverage on most functionality. get/set operations.
2010-11-11T12:43:25Z,+ finish Redis list tests
2010-11-11T12:39:22Z,+ several improvements/bugfixes applied to RedisList
2010-11-11T12:21:03Z,+ first stab at RedisList integration tests
2010-11-11T12:20:35Z,+ add minor improvement to jedis wrapper
2010-11-11T12:18:44Z,+ try to improve the cleanup of pooled Jedis connections
2010-11-11T12:17:59Z,+ improve RedisList addAll implementation
2010-11-11T07:28:22Z,+ improved serialization by using base64 instead of the default encoding
2010-11-10T18:53:22Z,+ complete collection tests
2010-11-10T18:09:05Z,+ add more integration tests for Redis collections
2010-11-10T18:08:54Z,+ add equals/hashcode contract to Redis collections
2010-11-10T18:08:30Z,+ improved JedisCF dispose contract
2010-11-10T17:48:48Z,+ properly implement clear for list (unfortunately through 2 commands)
2010-11-10T17:21:42Z,+ solved serialization problem for jedis
2010-11-10T16:50:14Z,+ eliminated encoding method from Redis Connection (moving towards a byte[] interface)
2010-11-10T16:47:44Z,+ trying to add serializer into place
2010-11-09T18:57:36Z,+ bump Spring version to 3.0.5
2010-11-09T18:57:21Z,+ refresh serializer contract
2010-11-09T17:49:33Z,+ added all the committers in alphabetical order
2010-11-09T17:39:10Z,+ update pom settings to produce the docbook artifacts during site-deploy only
2010-11-09T17:00:42Z,+ renamed some methods for consistency and clarity
2010-11-09T16:54:29Z,+ finish up String operations
2010-11-09T16:19:04Z,+ add RedisMap and default impl
2010-11-09T16:18:49Z,+ refactor RedisCollection into RedisStore
2010-11-09T16:18:05Z,+ add hsetNX to hash commands
2010-11-09T15:33:08Z,+ add Jredis support for hash commands
2010-11-09T14:39:30Z,+ add Jedis support for hash commands
2010-11-09T14:12:13Z,+ implement RedisSortedSet
2010-11-09T11:27:20Z,+ adjust return type for rename
2010-11-09T11:16:04Z,+ add Jredis support for new zset operations (unfortunately just UOE)
2010-11-09T11:12:22Z,+ implement new Zset operations in jedis connection
2010-11-09T11:12:07Z,+ add Tuple default implementation
2010-11-09T10:59:26Z,+ add withScore operations
2010-11-09T09:55:39Z,+ add JRedis implementation for ZSet commands
2010-11-09T09:46:45Z,+ initial jedis implementation for zsets
2010-11-09T09:46:30Z,+ updated Zset commands
2010-11-09T09:25:08Z,+ add Redis ZSet commands
2010-11-09T09:06:14Z,initial draft contract for Redis sorted sets
2010-11-09T08:50:43Z,+ add RedisIterator + implementations for Set and List
2010-11-09T08:50:21Z,+ improve RedisSet contract
2010-11-09T08:09:17Z,+ overhauled RedisSet
2010-11-08T20:04:58Z,+ update RedisList contract
2010-11-08T20:04:25Z,+ add Jredis support for set operations
2010-11-08T19:33:45Z,+ add set commands and jedis implementation
2010-11-08T18:19:29Z,+ add Queue support for the the redis list
2010-11-08T18:04:32Z,+ rewrite the collection support for Redis
2010-11-08T18:03:27Z,+ add list implementations for Jedis and Jredis
2010-11-08T14:19:16Z,+ add RedisAtomicLong
2010-11-08T14:19:01Z,polish up RedisAtomicInteger
2010-11-08T14:04:52Z,+ add backward compatible constructors
2010-11-08T12:11:28Z,+ cleanup AtomicInteger impl.
2010-11-08T12:06:08Z,+ add initial support for RedisAtomicInteger
2010-11-05T12:01:25Z,+ update copyright years
2010-11-05T11:27:22Z,+ add .gitignore
2010-11-05T11:17:31Z,+ changed Eclipse settings from JDK to ExecEnvironment
2010-11-05T11:16:14Z,+ fixed bundlor manifest
2010-11-05T11:16:00Z,+ moved AbstractIntegration test to proper package
2010-11-05T11:06:55Z,+ fixed some of the integration tests
2010-11-05T11:06:03Z,+ moved some packages around
2010-11-05T10:10:33Z,+ commented out some of the collection code until the template becomes more beefy
2010-11-05T10:09:23Z,+ replaced the old RedisTemplate & co with the MyXXX version
2010-11-05T10:08:43Z,+ renamed charset to encoding
2010-11-05T09:59:23Z,- removed some of the old code
2010-11-05T09:59:08Z,+ add jredis package
2010-11-05T08:38:18Z,+ remove unused generic on Connection interface
2010-11-04T16:55:57Z,+ beefed up Redis template
2010-11-04T15:27:07Z,+ initial skeleton for RedisTemplate & Co.
2010-11-03T17:14:19Z,+ add MULTI awareness to RedisConnection
2010-11-03T16:21:54Z,+ connection implementations mainly finished
2010-11-02T18:40:08Z,+ introduce the concept of 'Connection'
2010-11-02T18:39:15Z,+ wire to Spring DAO exception translation
2010-11-02T16:15:15Z,+ updated copyright header
2010-11-02T15:47:09Z,DATA-KV6
2010-11-02T15:45:55Z,trying to reduce duplication between the different poms
2010-11-02T15:44:28Z,Merge branch 'master' of git.springsource.org:spring-data/datastore-keyvalue
2010-11-02T15:28:54Z,DATAKV-6 - Create module for Riak
2010-11-02T15:02:44Z,+ fix nightly build deployment
2010-11-02T13:56:25Z,+ downgraded AWS wagon to 2.0.0
2010-11-02T13:43:39Z,DATAKV-4
2010-11-01T18:20:23Z,Partial work for DATAKV-4 - Use maven repository for JRedis
2010-11-01T17:49:09Z,Partial work for DATAKV-4 - Use maven repository for JRedis
2010-11-01T17:21:17Z,DATAKV-3 - Update to use Jedis 1.3.0
2010-10-25T20:09:23Z,Add intersection for Set operations
2010-10-07T21:24:31Z,update to commons serializer M1
2010-10-07T20:54:43Z,migrating old spring-keyvalue-redis repository
2010-10-07T18:30:04Z,cleanup
2010-10-07T18:28:12Z,cleanup
2010-10-07T16:12:55Z,cleaned up some cut-and-paste remnants
2010-10-07T15:20:48Z,cleaned up template.mf
2010-10-07T13:58:06Z,Switched to use new project layout; updated build
2010-07-27T14:18:25Z,fixed spring dependencies
2010-07-21T18:48:12Z,starting Redis common abstractions
